status_title,status,user_id,tag_id,booking_status,since,type,offer_id,stage,until
rental.status.on_hold.title,on_hold,,fc3928da-f288-4631-8498-4a4efca32834,,1722464100,on_hold,,,1722550500
rental.status.on_hold.title,on_hold,,edbdd8ed-b333-43c7-ad3c-567cba56dbb5,,1721992200,on_hold,,,1722078600
rental.status.on_hold.title,on_hold,,6594132a-e9a9-4cac-916e-36c1003a552b,,1722154620,on_hold,,,1722241020
rental.status.on_hold.title,on_hold,,1a7baf54-f5d3-4fe4-b31d-d69db2b7065d,,1722500400,on_hold,,,1722673200
Confirmed,confirmed,c6a2f673-7b03-4ce8-8970-cd1eba05c02a,99f78254-52eb-4ab5-9efc-59056dada081,start_delayed,1722146400,booking,7477ead0-2ab8-0206-9256-998463ef1854,prereservation,1722232800
rental.status.on_hold.title,on_hold,,30db8661-cd47-4a67-bacc-9b186f2a0023,,1722232800,on_hold,,,1722247200
rental.status.on_hold.title,on_hold,,230b6f60-d6a9-4fbb-a6d4-e823b8fc0381,,1721996520,on_hold,,,1722169320
rental.status.on_hold.title,on_hold,,e3806f9a-4841-4a04-a06d-81f9f6811daa,,1722408180,on_hold,,,1722494580
rental.status.on_hold.title,on_hold,,48592396-1ec4-4126-b64b-e086b9c16b90,,1722254700,on_hold,,,1722341100
rental.status.on_hold.title,on_hold,,f4f65495-63da-491b-9de1-593e61a82a5d,,1722354780,on_hold,,,1722441180
rental.status.on_hold.title,on_hold,,adb52552-bb52-4eaf-9c0b-06c64e9dcd03,,1722544800,on_hold,,,1722631200
rental.status.on_hold.title,on_hold,,9c6012b3-d701-4a95-87de-9410e589f4de,,1721927700,on_hold,,,1722014100
rental.status.on_hold.title,on_hold,,5239bd43-67f7-4db9-8297-1b6c7d1b0980,,1722063900,on_hold,,,1722150300
rental.status.on_hold.title,on_hold,,bae0448c-3154-42bc-a343-d37c2fda84aa,,1722176280,on_hold,,,1722262680
rental.status.on_hold.title,on_hold,,149a9b8c-24f8-4269-ba1d-db5cca99147a,,1722262680,on_hold,,,1722348060
rental.status.on_hold.title,on_hold,,f46180e4-e4b7-4e38-b46c-156751b2272b,,1722251400,on_hold,,,1722856200
rental.status.on_hold.title,on_hold,,e705b6f8-6629-4ba2-bd0c-0e092e2d6772,,1721854200,on_hold,,,1722027000
rental.status.on_hold.title,on_hold,,3e8c03a8-9a65-4703-9799-64bffa7a1502,,1722415200,on_hold,,,1722501600
rental.status.on_hold.title,on_hold,,531ec615-af42-405b-adec-c00705925b8c,,1722501600,on_hold,,,1722588000
rental.status.on_hold.title,on_hold,,ef5d2df3-7be7-4f47-8878-97967bacea45,,1722518700,on_hold,,,1722691500
rental.status.on_hold.title,on_hold,,f5a433e2-aec8-4ae1-aded-4bdaae96e6e0,,1722107520,on_hold,,,1722193920
rental.status.on_hold.title,on_hold,,5fed498b-9087-4228-95f0-17e06dac70a7,,1722159000,on_hold,,,1722245400
rental.status.on_hold.title,on_hold,,f5a8b740-5f4b-4be5-a0ca-152d4578a6b7,,1721814300,on_hold,,,1722246300
rental.status.on_hold.title,on_hold,,4852c956-36b5-44ea-aa96-de01d1011055,,1722246300,on_hold,,,1722291120
rental.status.on_hold.title,on_hold,,7b1ed29a-0504-4de1-bb98-14acf0aa1b9d,,1722493800,on_hold,,,1722580200
rental.status.on_hold.title,on_hold,,20bfd38f-e12a-4f29-b448-49e91ca0a237,,1721803800,on_hold,,,1722112500
rental.status.on_hold.title,on_hold,,6e3d8959-af7e-46dc-8884-b5a9cd630833,,1722325500,on_hold,,,1722843900
rental.status.on_hold.title,on_hold,,8136397e-eec9-4030-99c2-31f146930ff0,,1722009000,on_hold,,,1722354600
rental.status.on_hold.title,on_hold,,f5c08b68-4258-483d-ac72-103ae65e6be6,,1722403200,on_hold,,,1722662400
rental.status.on_hold.title,on_hold,,5b0e116f-6110-4e7e-8eb4-b79c5d4b56c0,,1722062700,on_hold,,,1722235500
rental.status.on_hold.title,on_hold,,20314776-a996-41ae-b571-637ac2f44de0,,1719934860,on_hold,,,1722526860
rental.status.on_hold.title,on_hold,,fd01bd76-58a5-40ec-9e86-da4636b9ff93,,1722526860,on_hold,,,1722530040
Confirmed,confirmed,e5fab838-e5db-48df-9a29-390b626fa78b,eeded262-8cf4-4e79-95c6-bf3e84752784,start_delayed,1721899800,booking,bfce5cf5-b4e2-86ec-8180-cac78e595e13,prereservation,1722331800
rental.status.on_hold.title,on_hold,,ec41bb4a-6539-4893-b1fe-c771c58a90c8,,1722331800,on_hold,,,1724240400
rental.status.on_hold.title,on_hold,,cc200f9c-ddbe-402f-85f0-e3888ce0b51e,,1721777040,on_hold,,,1722122640
rental.status.on_hold.title,on_hold,,4996cdd0-1adb-4611-9921-c8377d79c381,,1722122640,on_hold,,,1722197640
rental.status.on_hold.title,on_hold,,e968c223-e6d9-4dc4-bc3e-08905b2b81e9,,1722197640,on_hold,,,1722253860
rental.status.on_hold.title,on_hold,,cee861c6-6332-4bdc-a13e-a49fc4900215,,1722010200,on_hold,,,1722269400
rental.status.on_hold.title,on_hold,,480b5116-a3a6-46e8-bf37-3bc0c77336ae,,1722320100,on_hold,,,1722579300
rental.status.on_hold.title,on_hold,,f502673c-df7d-4661-b56f-a99484aa1590,,1721137800,on_hold,,,1723729800
rental.status.on_hold.title,on_hold,,973d7d93-5c06-4206-8995-ab06b81758f1,,1721665500,on_hold,,,1722183900
rental.status.on_hold.title,on_hold,,3c28e09e-986b-4508-9170-b53b90060957,,1722197400,on_hold,,,1722283800
rental.status.on_hold.title,on_hold,,ee4efa62-2a64-43f4-94f7-6a3c668772bd,,1722283800,on_hold,,,1722543000
rental.status.on_hold.title,on_hold,,b411896b-d3b0-4fc2-bdfa-f4ba77ff5d79,,1721751000,on_hold,,,1722010200
rental.status.on_hold.title,on_hold,,10e9f77a-52ea-488d-b06a-4c397f65e034,,1722592800,on_hold,,,1722765600
rental.status.on_hold.title,on_hold,,b15c2f0f-935c-4567-b504-6aede8372862,,1722115800,on_hold,,,1722202200
rental.status.on_hold.title,on_hold,,197a098e-65da-42b5-95ac-e0a0996cde50,,1722337080,on_hold,,,1722423480
rental.status.on_hold.title,on_hold,,a4bf2502-bfcf-4973-82bd-0b9d65646479,,1721391300,on_hold,,,1722255300
rental.status.on_hold.title,on_hold,,9c109088-2992-4af0-add1-0641f1f29f25,,1721634600,on_hold,,,1722153000
rental.status.on_hold.title,on_hold,,bb321a94-a19b-49e8-ac07-8fdc5d0cfb8b,,1722176520,on_hold,,,1722262920
rental.status.on_hold.title,on_hold,,d18e5c0a-8015-49ea-9191-c0cfc6b01a9a,,1722277920,on_hold,,,1722364320
rental.status.on_hold.title,on_hold,,d61d6e96-cb9f-4bc2-aa3f-efa88534ddbe,,1722013200,on_hold,,,1722186000
rental.status.on_hold.title,on_hold,,0da80ec5-9a47-42b9-be58-78d8207c3a37,,1721898600,on_hold,,,1722157800
rental.status.on_hold.title,on_hold,,1377975a-df6c-4e1b-9209-4f59ae1d9b12,,1722585660,on_hold,,,1722672060
rental.status.on_hold.title,on_hold,,277f39ba-68fe-400f-9fb0-072cbe89ae1f,,1722178800,on_hold,,,1722265200
rental.status.on_hold.title,on_hold,,bc0b8c7b-028e-454b-a3f5-21663ebf4496,,1721811600,on_hold,,,1722330000
rental.status.on_hold.title,on_hold,,f5e6aa38-b97a-40ef-9321-fd0f628af40a,,1722367200,on_hold,,,1722540000
rental.status.on_hold.title,on_hold,,821a2c2a-3b7d-43a9-a404-c1e9e9f31239,,1722093300,on_hold,,,1722179700
rental.status.on_hold.title,on_hold,,8f611e4d-29a4-4498-8679-6497c384f5e8,,1722513300,on_hold,,,1722686100
rental.status.on_hold.title,on_hold,,dd31ef6e-785b-41d6-930a-cb15c9d29d01,,1719426000,on_hold,,,1722018000
rental.status.on_hold.title,on_hold,,01ee10de-4215-4b91-813f-3bf8c9498497,,1722061200,on_hold,,,1722147600
